fecha_fact;fact;fact_pos;canal;ID;denominacion_1;valor;servicio;descservicio;tiposervicio;tipopres
4/07/2023;101536;10;VA;89092202;EMP;1336500.0;Bienestar;Bienestar personas;VentaInterna;Especial
7/07/2023;108284;50;VA;90062588;T.A.;255000.0;Bienestar;Bienestar personas;VentaInterna;Normal
7/07/2023;107894;10;VA;81103886;T.A.;133400.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/10/2023;136766;10;CT;90038811;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/12/2023;143870;60;VA;80000515;T.A.;374768.0;SedeExterna;Vivencias;VentaExterna;Especial
19/07/2023;112600;20;VA;90124009;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
18/09/2023;127056;10;VA;90038012;EMP;65600.0;Bienestar;Bienestar personas;VentaInterna;Normal
26/10/2023;134570;20;VA;90132874;EMP;4582000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
18/10/2023;134480;10;VA;90098377;EMP;242000.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/10/2023;107884;20;VA;90026385;EMP;720990.0;SedeExterna;Vivencias;VentaInterna;Especial
25/10/2023;134345;40;VA;90057518;EMP;12900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
14/12/2023;140860;60;VA;81101671;EMP;595892.0;SedeExterna;Vivencias;VentaInterna;Especial
28/09/2023;111629;10;CT;80017038;EMP;890600.0;Bienestar;Bienestar personas;VentaInterna;Especial
31/08/2023;114536;10;CT;90036073;T.A.;76100.0;Escuela;Idiomas;VentaInterna;Normal
21/06/2023;106953;10;VA;90092480;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/10/2023;136890;10;CT;90128795;EMP;196200.0;CES;CES Educa;VentaInterna;Especial
30/11/2023;141837;30;VA;90001875;T.A.;50000.0;Actuar por lo vivo;Cultura;VentaInterna;Normal
19/12/2023;148892;10;VA;90016172;EMP;65600.0;Bienestar;Bienestar personas;VentaInterna;Normal
31/10/2023;128017;10;CT;90025142;EMP;2392800.0;SedeExterna;Vivencias;VentaInterna;Normal
26/10/2023;128590;40;VA;80011782;T.A.;90000.0;Bienestar;Bienestar personas;VentaInterna;Normal
15/06/2023;105975;150;VA;90038012;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
2/11/2023;137293;20;CT;90038811;EMP;15000.0;Ahorro;Seguros;VentaInterna;Especial
13/12/2023;143968;10;VA;81103886;T.A.;315600.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/10/2023;132936;20;VA;90104019;T.A.;136500.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142037;10;VA;80011782;EMP;87400.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/07/2023;112351;10;VA;90038012;EMP;131200.0;Bienestar;Bienestar personas;VentaInterna;Normal
26/11/2023;999999;10;TU;80002997;;4133116.0;SedeExterna;Viaje;VentaInterna;Normal
25/10/2023;134345;180;VA;90057518;EMP;16200.0;Bienestar;Bienestar Emp;VentaInterna;Normal
19/09/2023;126704;10;VA;81102986;EMP;48400.0;Bienestar;Bienestar personas;VentaInterna;Normal
25/10/2023;136037;10;VA;80009002;EMP;423400.0;Bienestar;Bienestar personas;VentaInterna;Normal
31/10/2023;134601;40;VA;90120903;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
25/07/2023;113255;10;CT;90131060;EMP;4060000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
19/09/2023;127354;10;VA;90005035;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/09/2023;126359;20;VA;90092480;EMP;154500.0;Bienestar;Bienestar personas;VentaInterna;Normal
29/11/2023;8719;10;CT;89092274;EMP;436800.0;CES;CES Educa;VentaInterna;Especial
31/07/2023;114607;10;VA;80012969;EMP;185800.0;CES;CES Educa;VentaInterna;Especial
6/12/2023;144551;10;VA;81102224;T.A.;133400.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/07/2023;112600;60;VA;90124009;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
15/06/2023;105975;250;VA;90038012;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
15/06/2023;105975;200;VA;90038012;EMP;75500.0;Bienestar;Bienestar Emp;VentaInterna;Normal
15/06/2023;105975;120;VA;90038012;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
6/09/2023;121208;20;CT;80010382;EMP;243774.0;SedeExterna;Vivencias;VentaInterna;Especial
10/07/2023;111448;10;VA;89093385;T.A.;68300.0;Bienestar;Bienestar personas;VentaInterna;Normal
16/11/2023;120211;60;VA;90005035;EMP;82277.0;SedeExterna;Vivencias;VentaExterna;Especial
28/12/2023;149937;10;VA;81104720;EMP;198600.0;Bienestar;Bienestar personas;VentaInterna;Normal
16/08/2023;119917;10;VA;81100403;EMP;437500.0;Bienestar;Bienestar personas;VentaInterna;Normal
4/07/2023;108031;20;VA;81100403;EMP;206000.0;Bienestar;Bienestar personas;VentaInterna;Normal
11/08/2023;8139;60;VA;90097976;T.A.;19632.0;SedeExterna;Vivencias;VentaExterna;Especial
16/11/2023;141308;20;VA;81100403;EMP;515000.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/12/2023;142753;20;VA;81102986;T.A.;309600.0;SedeExterna;Vivencias;VentaInterna;Normal
4/07/2023;7904;10;CT;80011677;T.A.;130000.0;SedeExterna;Vivencias;VentaExterna;Especial
12/12/2023;141842;20;VA;80018032;EMP;54172.0;SedeExterna;Vivencias;VentaInterna;Normal
22/08/2023;119422;120;VA;90130238;EMP;145200.0;Bienestar;Bienestar personas;VentaInterna;Normal
14/12/2023;140860;80;VA;81101671;EMP;469013.0;SedeExterna;Vivencias;VentaInterna;Especial
26/10/2023;127754;10;CT;81102672;EMP;2958000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
31/07/2023;114632;10;VA;89090459;EMP;157600.0;CES;CES Educa;VentaInterna;Especial
27/12/2023;148799;40;CT;90120060;T.A.;10000.0;SedeExterna;Vivencias;VentaExterna;Especial
5/06/2023;98569;40;VA;90137658;EMP;618000.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/12/2023;148799;30;CT;90120060;T.A.;100000.0;SedeExterna;Vivencias;VentaExterna;Especial
15/12/2023;148513;10;VA;90034319;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/10/2023;134336;130;VA;90038012;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
2/08/2023;114862;10;VA;90062588;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/10/2023;133879;70;CT;90124513;EMP;630235.0;SedeExterna;Vivencias;VentaExterna;Especial
20/11/2023;142285;260;VA;90057518;EMP;49700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
5/12/2023;144645;10;VA;89090703;EMP;63900.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/12/2023;145664;10;VA;90163036;EMP;248000.0;Actuar por lo vivo;Cultura;VentaInterna;Normal
24/08/2023;120961;10;VA;90034319;EMP;1021300.0;CES;CES Educa;VentaInterna;Especial
8/06/2023;7817;10;VA;90036983;EMP;423400.0;Bienestar;Bienestar personas;VentaInterna;Normal
1/08/2023;114678;10;VA;90035924;EMP;423400.0;Bienestar;Bienestar personas;VentaInterna;Normal
26/12/2023;144537;10;CT;90033066;EMP;3306000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
13/07/2023;112848;10;CT;83006453;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/06/2023;105031;10;VA;90087821;T.A.;880800.0;SedeExterna;Vivencias;VentaInterna;Normal
10/11/2023;127574;20;VA;90015364;EMP;167343.0;SedeExterna;Vivencias;VentaInterna;Normal
5/12/2023;145085;20;VA;90120903;EMP;65600.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/07/2023;8060;40;CT;90128795;EMP;25119.0;SedeExterna;Vivencias;VentaExterna;Especial
20/10/2023;135464;10;CT;80025425;EMP;423400.0;Bienestar;Bienestar personas;VentaInterna;Normal
12/12/2023;142746;20;VA;90026899;EMP;1272734.0;SedeExterna;Vivencias;VentaInterna;Especial
9/10/2023;115346;10;VA;90005397;EMP;2864000.0;SedeExterna;Vivencias;VentaInterna;Normal
13/11/2023;999999;10;TU;89098006;;300000.0;SedeExterna;Viaje;VentaInterna;Normal
6/12/2023;145662;10;VA;90038012;T.A.;27600.0;Bienestar;Bienestar personas;VentaInterna;Normal
9/11/2023;137514;20;VA;81102224;T.A.;157800.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/09/2023;126352;20;VA;89098048;EMP;257500.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/11/2023;140721;50;VA;90104019;T.A.;59800.0;Bienestar;Bienestar personas;VentaInterna;Normal
11/12/2023;144791;60;VA;81102986;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
20/12/2023;148974;80;VA;90038012;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
26/09/2023;113087;40;VA;83010769;EMP;219400.0;Escuela;CES Emp;VentaInterna;Normal
20/11/2023;142285;180;VA;90057518;EMP;16200.0;Bienestar;Bienestar Emp;VentaInterna;Normal
19/12/2023;149025;10;VA;90098377;EMP;48400.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/10/2023;135372;30;CT;89090871;EMP;109065.0;SedeExterna;Vivencias;VentaInterna;Especial
19/09/2023;127323;40;VA;90120903;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
20/10/2023;133768;20;CT;90124513;EMP;1977330.0;SedeExterna;Vivencias;VentaInterna;Especial
16/08/2023;120012;10;VA;90091420;EMP;46100.0;CES;CES Educa;VentaInterna;Especial
11/12/2023;144791;20;VA;81102986;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
20/11/2023;141848;10;VA;81101355;EMP;635100.0;Bienestar;Bienestar personas;VentaInterna;Normal
8/11/2023;120096;60;VA;89030065;EMP;96288.0;SedeExterna;Vivencias;VentaInterna;Especial
30/06/2023;106837;10;CT;90068877;EMP;87500.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/12/2023;143870;110;VA;80000515;T.A.;955200.0;SedeExterna;Vivencias 2;VentaInterna;Normal
5/12/2023;144893;80;VA;90038012;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
20/10/2023;133768;10;CT;90124513;EMP;792539.0;SedeExterna;Vivencias;VentaInterna;Especial
15/06/2023;105975;210;VA;90038012;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
20/12/2023;137574;30;CT;90062268;T.A.;1179000.0;SedeExterna;Vivencias 2;VentaInterna;Normal
7/07/2023;101863;30;VA;90015364;EMP;14256.0;SedeExterna;Vivencias;VentaInterna;Especial
27/12/2023;149896;10;CT;89092274;EMP;86500.0;CES;CES Educa;VentaInterna;Especial
15/06/2023;105628;10;VA;81104720;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/07/2023;112600;70;VA;90124009;EMP;7300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
8/10/2023;999999;10;TU;89098006;;300000.0;SedeExterna;Viaje;VentaInterna;Normal
30/10/2023;136776;10;VA;90035924;EMP;86900.0;CES;CES Educa;VentaInterna;Especial
25/10/2023;133158;10;CT;81103019;EMP;234200.0;CES;CES Emp;VentaInterna;Normal
12/10/2023;133775;10;VA;90035924;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/10/2023;134336;140;VA;90038012;EMP;75500.0;Bienestar;Bienestar Emp;VentaInterna;Normal
16/11/2023;120211;50;VA;90005035;EMP;5000.0;SedeExterna;Vivencias;VentaExterna;Especial
18/08/2023;118948;10;VA;90001474;EMP;63900.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/09/2023;122650;30;VA;81102986;T.A.;48800.0;Bienestar;Bienestar personas;VentaInterna;Normal
26/12/2023;136957;10;CT;90144635;T.A.;1310000.0;SedeExterna;Vivencias 2;VentaInterna;Normal
16/08/2023;118560;20;VA;81103886;T.A.;157800.0;Bienestar;Bienestar personas;VentaInterna;Normal
15/06/2023;105975;160;VA;90038012;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
23/11/2023;143015;10;CT;90047572;EMP;30700.0;CES;CES Educa;VentaInterna;Especial
30/10/2023;136763;10;VA;90090278;EMP;378700.0;CES;CES Educa;VentaInterna;Especial
21/12/2023;145631;20;CT;90098748;EMP;588224.0;SedeExterna;Vivencias;VentaInterna;Especial
5/12/2023;144893;140;VA;90038012;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
16/08/2023;120020;10;VA;90091420;EMP;325500.0;CES;CES Educa;VentaInterna;Especial
5/10/2023;129941;10;VA;90090278;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/08/2023;118682;20;VA;81103019;EMP;131200.0;Bienestar;Bienestar personas;VentaInterna;Normal
15/06/2023;105932;20;VA;81101671;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/12/2023;127644;10;VA;90017358;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/10/2023;129108;10;VA;90153046;EMP;103000.0;Bienestar;Bienestar personas;VentaInterna;Normal
11/08/2023;8139;30;VA;90097976;EMP;58000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
16/06/2023;106029;10;VA;90056582;EMP;145200.0;Bienestar;Bienestar personas;VentaInterna;Normal
21/12/2023;149596;10;VA;90017066;EMP;1905300.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/10/2023;132936;50;VA;90104019;T.A.;239200.0;Bienestar;Bienestar personas;VentaInterna;Normal
24/11/2023;8704;20;VA;90087821;EMP;28800.0;Ahorro;Seguros;VentaInterna;Especial
10/11/2023;136340;10;VA;90007908;EMP;2814976.0;SedeExterna;Vivencias;VentaInterna;Especial
19/09/2023;127323;20;VA;90120903;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
18/09/2023;127844;10;VA;89092202;EMP;190530.0;Bienestar;Bienestar personas;VentaInterna;Normal
11/12/2023;144552;20;VA;81102224;T.A.;17700.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/12/2023;137283;20;VA;90059043;EMP;225000.0;Bienestar;Bienestar personas;VentaInterna;Normal
4/12/2023;8749;20;VA;90124513;EMP;98400.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/09/2023;120682;10;CT;90107086;EMP;5441800.0;SedeExterna;Vivencias;VentaInterna;Normal
28/08/2023;120855;10;VA;90042864;EMP;1225000.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/11/2023;141610;20;VA;90093130;EMP;425000.0;SedeExterna;Vivencias 2;VentaInterna;Normal
22/08/2023;119422;70;VA;90130238;EMP;9900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
28/09/2023;118474;10;CT;81103883;EMP;1296700.0;Bienestar;Bienestar personas;VentaInterna;Especial
20/11/2023;142285;340;VA;90057518;EMP;16200.0;Bienestar;Bienestar Emp;VentaInterna;Normal
12/12/2023;121267;80;VA;80018032;EMP;636367.0;SedeExterna;Vivencias;VentaInterna;Especial
24/07/2023;113415;20;VA;80005670;EMP;206000.0;Bienestar;Bienestar personas;VentaInterna;Normal
23/10/2023;135600;10;CT;90047572;EMP;516400.0;CES;CES Educa;VentaInterna;Especial
12/10/2023;133347;10;VA;90137658;EMP;875000.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/12/2023;145085;10;VA;90120903;EMP;9900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
14/11/2023;141192;20;VA;90087821;EMP;45000.0;Ahorro;Seguros;VentaInterna;Especial
16/11/2023;126483;10;VA;90076533;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/08/2023;120445;10;CT;80019279;EMP;570900.0;CES;CES Educa;VentaInterna;Especial
26/09/2023;125855;10;VA;81101355;EMP;125400.0;Bienestar;Bienestar personas;VentaInterna;Normal
22/10/2023;999999;10;TU;89098006;;600000.0;SedeExterna;Viaje;VentaInterna;Normal
20/10/2023;135299;10;VA;89098048;EMP;612500.0;Bienestar;Bienestar personas;VentaInterna;Normal
7/12/2023;140875;10;VA;90090278;EMP;350000.0;Bienestar;Bienestar personas;VentaInterna;Normal
1/11/2023;134345;100;VA;90057518;EMP;4900.0;Bienestar;Bienestar Emp;VentaInterna;Especial
19/07/2023;112628;20;VA;90124513;EMP;145200.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/09/2023;125962;10;VA;90016172;EMP;234200.0;CES;CES Emp;VentaInterna;Normal
18/09/2023;127348;20;VA;90124513;EMP;98400.0;Bienestar;Bienestar personas;VentaInterna;Normal
21/07/2023;113426;10;VA;81100403;EMP;612500.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/07/2023;112743;10;VA;90130238;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
26/10/2023;136414;10;CT;81101650;EMP;92200.0;CES;CES Educa;VentaInterna;Especial
18/07/2023;112301;10;VA;81101671;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/09/2023;127323;10;VA;90120903;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
8/08/2023;115242;10;VA;80019148;T.A.;97600.0;Bienestar;Bienestar personas;VentaInterna;Normal
12/07/2023;101520;20;VA;90062588;EMP;206000.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142285;170;VA;90057518;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
20/11/2023;142378;20;VA;90098377;EMP;145200.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142503;20;VA;90005035;EMP;65600.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/10/2023;134262;10;VA;90001474;EMP;127800.0;Bienestar;Bienestar personas;VentaInterna;Normal
6/12/2023;121607;10;CT;90146669;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
29/06/2023;107555;20;VA;90092480;EMP;360500.0;Bienestar;Bienestar personas;VentaInterna;Normal
15/06/2023;105975;190;VA;90038012;EMP;75500.0;Bienestar;Bienestar Emp;VentaInterna;Normal
20/12/2023;148974;70;VA;90038012;EMP;9900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
26/10/2023;135622;10;CT;90134715;EMP;3596000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
15/06/2023;105859;10;VA;81102986;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
10/07/2023;111398;10;CT;90052796;EMP;62700.0;Bienestar;Bienestar personas;VentaInterna;Normal
4/10/2023;129719;10;VA;90052796;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/09/2023;127053;10;VA;90052627;EMP;127800.0;Bienestar;Bienestar personas;VentaInterna;Normal
8/09/2023;115080;20;CT;89090703;EMP;412000.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/10/2023;126563;30;VA;90094120;T.A.;24000.0;Escuela;CES Emp;VentaInterna;Normal
9/06/2023;102064;10;VA;81103886;T.A.;66700.0;Bienestar;Bienestar personas;VentaInterna;Normal
4/09/2023;122234;20;CT;90130238;EMP;506800.0;CES;CES Educa;VentaInterna;Especial
11/08/2023;119616;20;CT;90052796;EMP;201000.0;Bienestar;Bienestar personas;VentaInterna;Normal
10/08/2023;114895;70;VA;90097976;T.A.;392644.0;SedeExterna;Vivencias;VentaExterna;Especial
6/09/2023;122271;10;CT;90047572;EMP;150600.0;CES;CES Educa;VentaInterna;Normal
29/08/2023;119597;30;CT;90051748;T.A.;315000.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/09/2023;119375;10;VA;90142129;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
11/07/2023;107640;10;CT;90056582;EMP;360000.0;Escuela;CES Emp;VentaInterna;Normal
27/06/2023;105031;20;VA;90087821;T.A.;304000.0;SedeExterna;Vivencias;VentaInterna;Normal
18/12/2023;135211;10;VA;90038811;EMP;1666000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
14/06/2023;106118;10;VA;90098377;EMP;242000.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/08/2023;118718;20;VA;89090703;EMP;174800.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/08/2023;120323;50;VA;80012969;EMP;86900.0;CES;CES Educa;VentaInterna;Especial
26/06/2023;107419;10;VA;90035924;EMP;635100.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/12/2023;149870;10;VA;90124027;EMP;350000.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/11/2023;141462;10;VA;90042864;EMP;350000.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/12/2023;137548;10;CT;81100164;EMP;5441800.0;SedeExterna;Vivencias;VentaInterna;Normal
14/06/2023;106362;10;VA;90130238;EMP;65600.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/11/2023;141333;10;VA;89098048;EMP;525000.0;Bienestar;Bienestar personas;VentaInterna;Normal
25/10/2023;134345;70;VA;90057518;EMP;18800.0;Bienestar;Bienestar Emp;VentaInterna;Normal
1/09/2023;121701;20;VA;80005670;EMP;515000.0;Bienestar;Bienestar personas;VentaInterna;Normal
7/12/2023;140625;40;VA;80002121;T.A.;102500.0;SedeExterna;Vivencias 2;VentaInterna;Normal
15/08/2023;8160;10;CT;90130238;EMP;826200.0;CES;CES Educa;VentaInterna;Especial
23/06/2023;105155;10;CT;80011677;T.A.;140000.0;SedeExterna;Vivencias;VentaExterna;Especial
20/09/2023;120141;40;CT;90146051;T.A.;87710.0;SedeExterna;Vivencias;VentaExterna;Normal
18/08/2023;119322;20;VA;90117444;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/12/2023;145717;20;VA;90100515;EMP;1873260.0;SedeExterna;Vivencias;VentaInterna;Especial
15/06/2023;106263;10;VA;90124027;EMP;96800.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/12/2023;137574;50;CT;90062268;T.A.;144100.0;SedeExterna;Vivencias 2;VentaInterna;Normal
22/10/2023;999999;10;TU;89098006;;300000.0;SedeExterna;Viaje;VentaInterna;Normal
28/06/2023;107591;20;VA;80004254;EMP;206000.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/11/2023;142734;10;VA;90094489;EMP;198600.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/12/2023;141750;10;VA;90090278;T.A.;688000.0;SedeExterna;Vivencias 2;VentaInterna;Normal
5/10/2023;129956;10;VA;90035924;EMP;1481900.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/12/2023;149496;50;VA;90059043;EMP;65600.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/08/2023;999999;10;TU;80024892;;475862.0;SedeExterna;Viaje;VentaInterna;Normal
27/09/2023;8376;40;CT;90051748;T.A.;48800.0;Bienestar;Bienestar personas;VentaInterna;Normal
31/07/2023;114722;10;CT;90130238;EMP;932200.0;CES;CES Educa;VentaInterna;Especial
29/11/2023;141921;10;CT;81101355;EMP;172400.0;CES;CES Educa;VentaInterna;Especial
5/12/2023;144893;10;VA;90038012;EMP;9900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
18/07/2023;107511;10;VA;90120903;EMP;2940000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
9/10/2023;115346;20;VA;90005397;EMP;455800.0;SedeExterna;Vivencias;VentaInterna;Normal
24/07/2023;113666;20;VA;90062588;EMP;54000.0;CES;CES Educa;VentaInterna;Especial
14/06/2023;105664;10;VA;89090703;EMP;63900.0;Bienestar;Bienestar personas;VentaInterna;Normal
10/08/2023;118581;10;VA;90034319;EMP;565800.0;CES;CES Educa;VentaInterna;Especial
7/12/2023;140625;30;VA;80002121;T.A.;2342400.0;SedeExterna;Vivencias 2;VentaInterna;Normal
14/12/2023;148079;10;VA;90124027;EMP;437500.0;Bienestar;Bienestar personas;VentaInterna;Normal
31/07/2023;111603;10;CT;90142129;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/08/2023;119322;10;VA;90117444;EMP;295200.0;Bienestar;Bienestar personas;VentaInterna;Normal
29/08/2023;121465;20;VA;89092202;EMP;84700.0;CES;CES Educa;VentaInterna;Especial
19/07/2023;112363;10;VA;90057518;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/12/2023;143967;20;VA;81103886;T.A.;18100.0;Bienestar;Bienestar personas;VentaInterna;Normal
25/08/2023;119491;10;CT;90052796;EMP;62700.0;Bienestar;Bienestar personas;VentaInterna;Normal
12/12/2023;147362;10;VA;81103019;EMP;423400.0;Bienestar;Bienestar personas;VentaInterna;Normal
9/10/2023;115346;30;VA;90005397;EMP;2670000.0;SedeExterna;Vivencias;VentaInterna;Especial
4/07/2023;7904;50;CT;80011677;EMP;199500.0;CES;CES Educa;VentaInterna;Especial
23/06/2023;105155;30;CT;80011677;T.A.;10000.0;SedeExterna;Vivencias;VentaExterna;Especial
20/11/2023;142285;330;VA;90057518;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
18/08/2023;118749;10;VA;81102640;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
6/09/2023;121351;10;VA;80025425;EMP;1160000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
19/07/2023;112600;10;VA;90124009;EMP;88100.0;Bienestar;Bienestar Emp;VentaInterna;Normal
24/10/2023;134801;20;CT;90146669;EMP;140000.0;SedeExterna;Vivencias;VentaExterna;Especial
18/07/2023;112236;50;VA;81102986;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
18/09/2023;8172;10;VA;83006574;EMP;4890000.0;SedeExterna;Viaje;VentaInterna;Especial
31/10/2023;108227;10;CT;90036073;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
14/06/2023;105664;30;VA;89090703;EMP;63900.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/08/2023;120052;10;VA;90049821;EMP;423400.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/06/2023;101315;30;CT;80008918;EMP;163512.0;SedeExterna;Vivencias;VentaInterna;Especial
18/10/2023;134487;10;VA;90094794;EMP;96800.0;Bienestar;Bienestar personas;VentaInterna;Normal
25/10/2023;92282;40;VA;89092202;EMP;219400.0;Escuela;CES Emp;VentaInterna;Normal
5/12/2023;144613;20;VA;81104720;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/10/2023;136634;10;VA;90001875;EMP;408700.0;CES;CES Educa;VentaInterna;Especial
21/07/2023;113417;10;CT;90144635;EMP;437500.0;Bienestar;Bienestar personas;VentaInterna;Normal
4/09/2023;121904;10;VA;89098475;EMP;4230000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
7/07/2023;108193;10;VA;81103886;T.A.;66700.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/12/2023;146674;10;CT;81101355;EMP;250800.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/06/2023;101315;10;CT;80008918;EMP;165000.0;Escuela;Cultura;VentaInterna;Normal
18/10/2023;135115;10;CT;90038811;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/06/2023;100928;10;VA;90163036;EMP;206000.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/09/2023;126545;10;VA;90163036;EMP;136800.0;Ahorro;Seguros;VentaInterna;Normal
24/10/2023;133694;20;CT;90001474;EMP;508707.0;SedeExterna;Vivencias;VentaInterna;Especial
21/07/2023;113347;20;VA;80004254;EMP;206000.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/12/2023;143870;100;VA;80000515;T.A.;684000.0;SedeExterna;Vivencias 2;VentaInterna;Normal
